x,y,z,s
238.573296906107,267.147268182718,0,0
237.772950580279,268.716561121232,0,0
236.935986230976,270.294065635803,0,0
236.966954438715,270.237181161049,0,0
236.34360071089,271.353586831493,0,0
235.713726850731,272.435147912804,0,0
235.064459738801,273.505179521608,0,0
234.395451841372,274.564200944117,0,0
233.735161330778,275.56960022865,0,0
233.056964935086,276.564257568071,0,0
232.361625104984,277.54700690346,0,0
231.633872336765,278.538453372118,0,0
231.665907337985,278.495608619445,0,0
230.944104789256,279.443407872118,0,0
230.222002173007,280.359393255723,0,0
229.48475498654,281.263234106438,0,0
228.73215864837,282.155156447524,0,0
227.985118200391,283.011535013943,0,0
227.223865499645,283.856150767,0,0
226.449009925547,284.688304452273,0,0
225.643812474419,285.525248637663,0,0
225.676728426366,285.491562372858,0,0
224.878483538312,286.295924080225,0,0
224.085016123728,287.067835704815,0,0
223.278173782438,287.825756275442,0,0
222.457798213771,288.569815086014,0,0
221.64270781685,289.283768105651,0,0
220.815101076331,289.984014062527,0,0
219.975625773567,290.669986517545,0,0
219.104295389117,291.357307401182,0,0
219.160340697589,291.314151084284,0,0
217.99321412729,292.191322927804,0,0
216.832819126614,293.028482002665,0,0
215.656225874857,293.843037317596,0,0
214.471808075474,294.629513647464,0,0
213.272271984164,295.393071276172,0,0
212.033410816372,296.148283906488,0,0
212.074899756701,296.123443133401,0,0
210.173961473113,297.240990457955,0,0
208.276363061086,298.316707095189,0,0
206.342461823537,299.372998829431,0,0
204.371129500259,300.409347755341,0,0
204.416704408531,300.385880911318,0,0
200.385122155197,302.418638933877,0,0
196.273090054629,304.366397233372,0,0
196.338912360432,304.336182409564,0,0
192.157728022957,306.194910010734,0,0
187.921377117075,307.970948257848,0,0
187.965317530593,307.952932470438,0,0
183.66152991517,309.677870761121,0,0
179.309576275564,311.380561920861,0,0
179.317995308566,311.377282552433,0,0
174.91188092782,313.085908320723,0,0
170.469756816343,314.804234208111,0,0
170.468170956789,314.804848175559,0,0
165.995212560582,316.538018365599,0,0
161.503573102442,318.286522804346,0,0
161.497117965012,318.289044249783,0,0
156.993515022057,320.054201739603,0,0
152.488958482944,321.836286933072,0,0
152.477397200063,321.840888551631,0,0
147.977248916015,323.642869090853,0,0
143.492950426254,325.467467349762,0,0
143.464771681211,325.479100190512,0,0
138.985354799654,327.355107182614,0,0
134.527245338138,329.306677943828,0,0
134.485775458213,329.325208032371,0,0
132.253857851911,330.342916726582,0,0
130.017375288673,331.399646215184,0,0
127.77980126968,332.494539724333,0,0
125.575640927671,333.610724284136,0,0
125.531895965126,333.633331242174,0,0
123.322906339443,334.798097868628,0,0
121.111499245448,336.010721813463,0,0
118.900277192548,337.27100519884,0,0
116.731277044663,338.555063028183,0,0
116.688887833164,338.580634639363,0,0
114.522723930936,339.912016221299,0,0
112.35778125464,341.293767138302,0,0
110.199942124416,342.723393024695,0,0
108.087866414218,344.17524592123,0,0
108.044071224242,344.205932128368,0,0
105.939964061199,345.708525245862,0,0
103.84153091923,347.266845492346,0,0
101.756235255877,348.876897372187,0,0
99.7233468472811,350.508268516164,0,0
99.6778625636216,350.545511511087,0,0
97.6597953469567,352.231423065157,0,0
95.6530676038128,353.977749114236,0,0
93.6668875131073,355.778335641704,0,0
91.7397585064961,357.598086703845,0,0
91.6943576007005,357.641875036613,0,0
89.7919391254102,359.51595546342,0,0
87.9070597318563,361.45207414352,0,0
86.0534000201588,363.438025074174,0,0
84.2628829281898,365.439065462175,0,0
84.221232966304,365.486617124828,0,0
82.4675031036281,367.532196529602,0,0
80.7377021492251,369.640230910708,0,0
79.0528244955093,371.786611367653,0,0
77.4341484318837,373.942903014599,0,0
77.3964001729562,373.994325316819,0,0
75.824836463338,376.183876776611,0,0
74.2815286166801,378.431613239649,0,0
72.7855960349925,380.711137932684,0,0
71.3542148041955,382.994780847203,0,0
71.3215526763351,383.048125373038,0,0
69.9384713784973,385.361118361181,0,0
68.5881788667914,387.729367666915,0,0
67.2872728039001,390.125416227594,0,0
66.0506154428736,392.520210427428,0,0
66.0225972825011,392.575887094796,0,0
64.8359797022868,394.996567486738,0,0
63.6875040463248,397.470765528087,0,0
62.5920233728912,399.968465419286,0,0
61.5618952913982,402.459353035666,0,0
61.5417186718681,402.509420475585,0,0
60.8846310989373,404.183472424349,0,0
60.2449133414014,405.888527402637,0,0
59.6310945970413,407.603076967174,0,0
59.0433004697022,409.326773601151,0,0
58.4816824929484,411.0591763716,0,0
57.9529661572922,412.778144583396,0,0
57.9394380663522,412.82339976768,0,0
57.4374102214664,414.552676070205,0,0
56.9575124300298,416.314046367799,0,0
56.5069202296608,418.083139707237,0,0
56.0857680643724,419.859423382666,0,0
55.6941601686838,421.642452845382,0,0
55.337040171609,423.407310330279,0,0
